time,average_grade,action_done,completed_loops
2025-01-16 09:13:54,89.81372549019608,added grade number 6 to verse JHN 3:20,2
2025-01-16 09:14:02,89.81372549019608,reflected on verse JHN 3:20,3
2025-01-16 09:14:11,89.88725490196077,added grade number 1 to verse JHN 3:21,2
2025-01-16 09:14:13,89.7843137254902,added grade number 2 to verse JHN 3:21,2
2025-01-16 09:14:19,89.79901960784314,added grade number 3 to verse JHN 3:21,2
2025-01-16 09:14:21,89.84313725490196,added grade number 4 to verse JHN 3:21,2
2025-01-16 09:14:23,89.81078431372549,added grade number 5 to verse JHN 3:21,2
2025-01-16 09:14:25,89.7892156862745,added grade number 6 to verse JHN 3:21,2
2025-01-16 09:14:31,89.7892156862745,reflected on verse JHN 3:21,3
2025-01-16 09:14:33,89.7892156862745,added grade number 1 to verse JHN 3:22,2
2025-01-16 09:14:35,89.71568627450979,added grade number 2 to verse JHN 3:22,2
2025-01-16 09:14:37,89.69117647058823,added grade number 3 to verse JHN 3:22,2
2025-01-16 09:14:39,89.67892156862744,added grade number 4 to verse JHN 3:22,2
2025-01-16 09:14:41,89.70098039215685,added grade number 5 to verse JHN 3:22,2
2025-01-16 09:14:43,89.70588235294117,added grade number 6 to verse JHN 3:22,2
2025-01-16 09:14:51,89.70588235294117,reflected on verse JHN 3:22,3
2025-01-16 09:14:53,89.75490196078432,added grade number 1 to verse JHN 3:23,2
2025-01-16 09:14:55,89.75490196078432,added grade number 2 to verse JHN 3:23,2
2025-01-16 09:14:57,89.70588235294117,added grade number 3 to verse JHN 3:23,2
2025-01-16 09:14:59,89.73284313725492,added grade number 4 to verse JHN 3:23,2
2025-01-16 09:15:01,89.7078431372549,added grade number 5 to verse JHN 3:23,2
2025-01-16 09:15:03,89.7156862745098,added grade number 6 to verse JHN 3:23,2
2025-01-16 09:15:11,89.7156862745098,reflected on verse JHN 3:23,3
2025-01-16 09:15:14,89.66666666666667,added grade number 1 to verse JHN 3:24,2
2025-01-16 09:15:16,89.69607843137256,added grade number 2 to verse JHN 3:24,2
2025-01-16 09:15:18,89.70588235294117,added grade number 3 to verse JHN 3:24,2
2025-01-16 09:15:20,89.69607843137256,added grade number 4 to verse JHN 3:24,2
2025-01-16 09:15:21,89.70196078431373,added grade number 5 to verse JHN 3:24,2
2025-01-16 09:15:23,89.70588235294117,added grade number 6 to verse JHN 3:24,2
2025-01-16 09:15:32,89.70588235294117,reflected on verse JHN 3:24,3
2025-01-16 09:15:34,89.72058823529412,added grade number 1 to verse JHN 3:25,2
2025-01-16 09:15:36,89.75,added grade number 2 to verse JHN 3:25,2
2025-01-16 09:15:38,89.71078431372548,added grade number 3 to verse JHN 3:25,2
2025-01-16 09:15:40,89.69117647058823,added grade number 4 to verse JHN 3:25,2
2025-01-16 09:15:42,89.67941176470588,added grade number 5 to verse JHN 3:25,2
2025-01-16 09:15:44,89.68627450980392,added grade number 6 to verse JHN 3:25,2
2025-01-16 09:15:53,89.68627450980392,reflected on verse JHN 3:25,3
2025-01-16 09:15:56,89.8186274509804,added grade number 1 to verse JHN 3:26,2
2025-01-16 09:16:00,89.7156862745098,added grade number 2 to verse JHN 3:26,2
2025-01-16 09:16:02,89.68137254901961,added grade number 3 to verse JHN 3:26,2
2025-01-16 09:16:06,89.66421568627452,added grade number 4 to verse JHN 3:26,2
2025-01-16 09:16:10,89.63627450980393,added grade number 5 to verse JHN 3:26,2
2025-01-16 09:16:12,89.61764705882354,added grade number 6 to verse JHN 3:26,2
2025-01-16 09:25:02,89.7156862745098,added grade number 2 to verse JHN 3:26,2
2025-01-16 09:25:04,89.68137254901961,added grade number 3 to verse JHN 3:26,2
2025-01-16 09:25:06,89.67892156862746,added grade number 4 to verse JHN 3:26,2
2025-01-16 09:25:09,89.68921568627451,added grade number 5 to verse JHN 3:26,2
2025-01-16 09:25:12,89.68627450980392,added grade number 6 to verse JHN 3:26,2
2025-01-16 09:27:19,89.68627450980392,reflected on verse JHN 3:26,3
2025-01-16 09:27:22,89.76470588235294,added grade number 1 to verse JHN 3:27,2
2025-01-16 09:27:25,89.76470588235294,added grade number 2 to verse JHN 3:27,2
2025-01-16 09:27:27,89.72549019607843,added grade number 3 to verse JHN 3:27,2
2025-01-16 09:27:28,89.72058823529412,added grade number 4 to verse JHN 3:27,2
2025-01-16 09:27:30,89.72941176470589,added grade number 5 to verse JHN 3:27,2
2025-01-16 09:27:32,89.72549019607843,added grade number 6 to verse JHN 3:27,2
2025-01-16 09:27:42,89.72549019607843,reflected on verse JHN 3:27,3
2025-01-16 09:27:44,89.58823529411765,added grade number 1 to verse JHN 3:28,2
2025-01-16 09:27:46,89.66176470588235,added grade number 2 to verse JHN 3:28,2
2025-01-16 09:27:48,89.68627450980392,added grade number 3 to verse JHN 3:28,2
2025-01-16 09:27:49,89.66176470588235,added grade number 4 to verse JHN 3:28,2
2025-01-16 09:27:52,89.66470588235293,added grade number 5 to verse JHN 3:28,2
2025-01-16 09:27:53,89.67647058823529,added grade number 6 to verse JHN 3:28,2
2025-01-16 09:28:03,89.67647058823529,reflected on verse JHN 3:28,3
2025-01-16 09:28:05,89.67156862745098,added grade number 1 to verse JHN 3:29,2
2025-01-16 09:28:07,89.67156862745098,added grade number 2 to verse JHN 3:29,2
2025-01-16 09:28:09,89.65196078431373,added grade number 3 to verse JHN 3:29,2
2025-01-16 09:28:11,89.62009803921569,added grade number 4 to verse JHN 3:29,2
2025-01-16 09:28:13,89.63039215686274,added grade number 5 to verse JHN 3:29,2
2025-01-16 09:28:14,89.63725490196079,added grade number 6 to verse JHN 3:29,2
2025-01-16 09:33:34,89.63725490196079,reflected on verse JHN 3:29,3
2025-01-16 09:33:35,89.75000000000001,added grade number 1 to verse JHN 3:30,2
2025-01-16 09:33:38,89.69117647058825,added grade number 2 to verse JHN 3:30,2
2025-01-16 09:33:40,89.7107843137255,added grade number 3 to verse JHN 3:30,2
2025-01-16 09:33:41,89.70588235294119,added grade number 4 to verse JHN 3:30,2
2025-01-16 09:33:44,89.73235294117649,added grade number 5 to verse JHN 3:30,2
2025-01-16 09:33:45,89.72549019607844,added grade number 6 to verse JHN 3:30,2
2025-01-16 09:33:52,89.72549019607844,reflected on verse JHN 3:30,3
2025-01-16 09:33:54,89.70588235294119,added grade number 1 to verse JHN 3:31,2
2025-01-16 09:33:55,89.70588235294119,added grade number 2 to verse JHN 3:31,2
2025-01-16 09:33:57,89.70588235294119,added grade number 3 to verse JHN 3:31,2
2025-01-16 09:33:58,89.70588235294119,added grade number 4 to verse JHN 3:31,2
2025-01-16 09:34:00,89.6764705882353,added grade number 5 to verse JHN 3:31,2
2025-01-16 09:34:03,89.671568627451,added grade number 6 to verse JHN 3:31,2
2025-01-16 09:34:12,89.671568627451,reflected on verse JHN 3:31,3
2025-01-16 09:34:15,89.64215686274511,added grade number 1 to verse JHN 3:32,2
2025-01-16 09:34:21,89.64215686274511,added grade number 2 to verse JHN 3:32,2
2025-01-16 09:34:22,89.61274509803923,added grade number 3 to verse JHN 3:32,2
2025-01-16 09:34:24,89.63480392156865,added grade number 4 to verse JHN 3:32,2
2025-01-16 09:34:30,89.6186274509804,added grade number 5 to verse JHN 3:32,2
2025-01-16 09:34:31,89.63235294117648,added grade number 6 to verse JHN 3:32,2
2025-01-16 09:34:40,89.63235294117648,reflected on verse JHN 3:32,3
2025-01-16 09:34:42,89.47058823529413,added grade number 1 to verse JHN 3:33,2
2025-01-16 09:34:44,89.57352941176472,added grade number 2 to verse JHN 3:33,2
2025-01-16 09:34:45,89.58823529411767,added grade number 3 to verse JHN 3:33,2
2025-01-16 09:34:47,89.55882352941178,added grade number 4 to verse JHN 3:33,2
2025-01-16 09:34:49,89.57058823529414,added grade number 5 to verse JHN 3:33,2
2025-01-16 09:34:51,89.56862745098042,added grade number 6 to verse JHN 3:33,2
2025-01-16 09:34:56,89.56862745098042,reflected on verse JHN 3:33,3
2025-01-16 09:34:58,89.70588235294119,added grade number 1 to verse JHN 3:34,2
2025-01-16 09:35:00,89.70588235294119,added grade number 2 to verse JHN 3:34,2
2025-01-16 09:35:01,89.65686274509805,added grade number 3 to verse JHN 3:34,2
2025-01-16 09:35:03,89.61764705882354,added grade number 4 to verse JHN 3:34,2
2025-01-16 09:35:05,89.61764705882354,added grade number 5 to verse JHN 3:34,2
2025-01-16 09:35:07,89.60784313725492,added grade number 6 to verse JHN 3:34,2
2025-01-16 09:35:13,89.60784313725492,reflected on verse JHN 3:34,3
2025-01-16 09:35:15,89.45098039215686,added grade number 1 to verse JHN 3:35,2
2025-01-16 09:35:17,89.49509803921569,added grade number 2 to verse JHN 3:35,2
2025-01-16 09:35:19,89.52941176470588,added grade number 3 to verse JHN 3:35,2
2025-01-16 09:35:20,89.54656862745098,added grade number 4 to verse JHN 3:35,2
2025-01-16 09:35:22,89.55686274509804,added grade number 5 to verse JHN 3:35,2
2025-01-16 09:35:27,89.56372549019609,added grade number 6 to verse JHN 3:35,2
2025-01-16 09:35:34,89.56372549019609,reflected on verse JHN 3:35,3
2025-01-16 09:35:37,89.66176470588236,added grade number 1 to verse JHN 3:36,2
2025-01-16 09:35:39,89.66176470588236,added grade number 2 to verse JHN 3:36,2
2025-01-16 09:35:41,89.56372549019609,added grade number 3 to verse JHN 3:36,2
2025-01-16 09:35:43,89.5514705882353,added grade number 4 to verse JHN 3:36,2
2025-01-16 09:35:45,89.54411764705884,added grade number 5 to verse JHN 3:36,2
2025-01-16 09:35:47,89.53921568627453,added grade number 6 to verse JHN 3:36,2
2025-01-16 09:35:55,89.53921568627453,reflected on verse JHN 3:36,3
2025-01-16 09:35:56,89.50000000000001,added grade number 1 to verse JHN 3:1,3
2025-01-16 09:35:58,89.57352941176472,added grade number 2 to verse JHN 3:1,3
2025-01-16 09:36:00,89.50000000000001,added grade number 3 to verse JHN 3:1,3
2025-01-16 09:36:02,89.51470588235296,added grade number 4 to verse JHN 3:1,3
2025-01-16 09:36:04,89.51176470588237,added grade number 5 to verse JHN 3:1,3
2025-01-16 09:36:05,89.50980392156865,added grade number 6 to verse JHN 3:1,3
2025-01-16 09:36:12,89.50980392156865,reflected on verse JHN 3:1,4
2025-01-16 09:36:14,89.56862745098042,added grade number 1 to verse JHN 3:2,3
2025-01-16 09:36:16,89.53921568627453,added grade number 2 to verse JHN 3:2,3
2025-01-16 09:36:17,89.50980392156865,added grade number 3 to verse JHN 3:2,3
2025-01-16 09:36:18,89.50980392156865,added grade number 4 to verse JHN 3:2,3
2025-01-16 09:36:20,89.49803921568629,added grade number 5 to verse JHN 3:2,3
2025-01-16 09:36:22,89.47549019607845,added grade number 6 to verse JHN 3:2,3
2025-01-16 09:36:30,89.47549019607845,reflected on verse JHN 3:2,4
2025-01-16 09:36:31,89.65686274509805,added grade number 1 to verse JHN 3:3,3
2025-01-16 09:36:33,89.61274509803923,added grade number 2 to verse JHN 3:3,3
2025-01-16 09:36:35,89.57843137254905,added grade number 3 to verse JHN 3:3,3
2025-01-16 09:36:36,89.56127450980394,added grade number 4 to verse JHN 3:3,3
2025-01-16 09:36:38,89.55098039215689,added grade number 5 to verse JHN 3:3,3
2025-01-16 09:36:40,89.54411764705884,added grade number 6 to verse JHN 3:3,3
2025-01-16 09:36:54,89.54411764705884,reflected on verse JHN 3:3,4
2025-01-16 09:36:56,89.40686274509805,added grade number 1 to verse JHN 3:4-5,3
2025-01-16 09:36:58,89.40686274509805,added grade number 2 to verse JHN 3:4-5,3
2025-01-16 09:37:03,89.45588235294119,added grade number 3 to verse JHN 3:4-5,3
2025-01-16 09:37:05,89.48039215686276,added grade number 4 to verse JHN 3:4-5,3
2025-01-16 09:37:07,89.46568627450982,added grade number 5 to verse JHN 3:4-5,3
2025-01-16 09:37:09,89.48039215686276,added grade number 6 to verse JHN 3:4-5,3
2025-01-16 09:37:21,89.48039215686276,reflected on verse JHN 3:4-5,4
2025-01-16 09:37:27,89.4901960784314,added grade number 1 to verse JHN 3:6,3
2025-01-16 09:37:28,89.53431372549022,added grade number 2 to verse JHN 3:6,3
2025-01-16 09:37:30,89.45098039215688,added grade number 3 to verse JHN 3:6,3
2025-01-16 09:37:31,89.46078431372551,added grade number 4 to verse JHN 3:6,3
2025-01-16 09:37:33,89.48431372549021,added grade number 5 to verse JHN 3:6,3
2025-01-16 09:37:35,89.50000000000001,added grade number 6 to verse JHN 3:6,3
2025-01-16 09:37:49,89.50000000000001,reflected on verse JHN 3:6,4
2025-01-16 09:37:51,89.50980392156865,added grade number 1 to verse JHN 3:7,3
2025-01-16 09:37:53,89.53921568627453,added grade number 2 to verse JHN 3:7,3
2025-01-16 09:37:55,89.48039215686276,added grade number 3 to verse JHN 3:7,3
2025-01-16 09:37:58,89.4730392156863,added grade number 4 to verse JHN 3:7,3
2025-01-16 09:37:59,89.49215686274512,added grade number 5 to verse JHN 3:7,3
2025-01-16 09:38:01,89.47058823529413,added grade number 6 to verse JHN 3:7,3
2025-01-16 09:38:08,89.47058823529413,reflected on verse JHN 3:7,4
2025-01-16 09:38:10,89.55392156862747,added grade number 1 to verse JHN 3:8,3
2025-01-16 09:38:12,89.5980392156863,added grade number 2 to verse JHN 3:8,3
2025-01-16 09:38:13,89.5637254901961,added grade number 3 to verse JHN 3:8,3
2025-01-16 09:38:15,89.546568627451,added grade number 4 to verse JHN 3:8,3
2025-01-16 09:38:18,89.50686274509806,added grade number 5 to verse JHN 3:8,3
2025-01-16 09:38:20,89.50490196078434,added grade number 6 to verse JHN 3:8,3
2025-01-16 09:38:26,89.50490196078434,reflected on verse JHN 3:8,4
2025-01-16 09:38:31,89.40196078431374,added grade number 1 to verse JHN 3:9,3
2025-01-16 09:38:33,89.47549019607845,added grade number 2 to verse JHN 3:9,3
2025-01-16 09:38:35,89.50000000000001,added grade number 3 to verse JHN 3:9,3
2025-01-16 09:38:37,89.5122549019608,added grade number 4 to verse JHN 3:9,3
2025-01-16 09:38:40,89.4901960784314,added grade number 5 to verse JHN 3:9,3
2025-01-16 09:38:42,89.50000000000001,added grade number 6 to verse JHN 3:9,3
2025-01-16 09:38:51,89.50000000000001,reflected on verse JHN 3:9,4
2025-01-16 09:38:54,89.53921568627453,added grade number 1 to verse JHN 3:10,3
2025-01-16 09:38:56,89.46568627450982,added grade number 2 to verse JHN 3:10,3
2025-01-16 09:38:58,89.50980392156865,added grade number 3 to verse JHN 3:10,3
2025-01-16 09:39:00,89.51715686274511,added grade number 4 to verse JHN 3:10,3
2025-01-16 09:39:02,89.55098039215689,added grade number 5 to verse JHN 3:10,3
2025-01-16 09:39:04,89.54901960784316,added grade number 6 to verse JHN 3:10,3
2025-01-16 09:39:14,89.54901960784316,reflected on verse JHN 3:10,4
2025-01-16 09:39:16,89.48529411764709,added grade number 1 to verse JHN 3:11-12,3
2025-01-16 09:39:18,89.58823529411768,added grade number 2 to verse JHN 3:11-12,3
2025-01-16 09:39:20,89.58333333333336,added grade number 3 to verse JHN 3:11-12,3
2025-01-16 09:39:21,89.63235294117649,added grade number 4 to verse JHN 3:11-12,3
2025-01-16 09:39:23,89.63235294117649,added grade number 5 to verse JHN 3:11-12,3
2025-01-16 09:39:25,89.60784313725492,added grade number 6 to verse JHN 3:11-12,3
2025-01-16 09:39:32,89.60784313725492,reflected on verse JHN 3:11-12,4
2025-01-16 09:39:34,89.62745098039217,added grade number 1 to verse JHN 3:13,3
2025-01-16 09:39:36,89.5980392156863,added grade number 2 to verse JHN 3:13,3
2025-01-16 09:39:38,89.60784313725492,added grade number 3 to verse JHN 3:13,3
2025-01-16 09:39:40,89.64950980392159,added grade number 4 to verse JHN 3:13,3
2025-01-16 09:39:42,89.65686274509805,added grade number 5 to verse JHN 3:13,3
2025-01-16 09:39:51,89.65196078431374,added grade number 6 to verse JHN 3:13,3
2025-01-16 09:39:58,89.65196078431374,reflected on verse JHN 3:13,4
2025-01-16 09:40:04,89.60294117647061,added grade number 1 to verse JHN 3:14,3
2025-01-16 09:40:06,89.60294117647061,added grade number 2 to verse JHN 3:14,3
2025-01-16 09:40:08,89.65196078431374,added grade number 3 to verse JHN 3:14,3
2025-01-16 09:40:09,89.63970588235297,added grade number 4 to verse JHN 3:14,3
2025-01-16 09:40:11,89.63235294117649,added grade number 5 to verse JHN 3:14,3
2025-01-16 09:40:14,89.62745098039217,added grade number 6 to verse JHN 3:14,3
2025-01-16 09:40:24,89.62745098039217,reflected on verse JHN 3:14,4
2025-01-16 09:40:25,89.57843137254905,added grade number 1 to verse JHN 3:15,3
2025-01-16 09:40:28,89.50490196078434,added grade number 2 to verse JHN 3:15,3
2025-01-16 09:40:30,89.48039215686276,added grade number 3 to verse JHN 3:15,3
2025-01-16 09:40:33,89.50490196078434,added grade number 4 to verse JHN 3:15,3
2025-01-16 09:40:35,89.51960784313728,added grade number 5 to verse JHN 3:15,3
2025-01-16 09:40:37,89.5294117647059,added grade number 6 to verse JHN 3:15,3
2025-01-16 09:40:43,89.5294117647059,reflected on verse JHN 3:15,4
2025-01-16 09:40:46,89.58333333333336,added grade number 1 to verse JHN 3:16,3
2025-01-16 09:40:48,89.58333333333336,added grade number 2 to verse JHN 3:16,3
2025-01-16 09:40:49,89.58333333333336,added grade number 3 to verse JHN 3:16,3
2025-01-16 09:40:52,89.55392156862747,added grade number 4 to verse JHN 3:16,3
2025-01-16 09:40:53,89.54803921568629,added grade number 5 to verse JHN 3:16,3
2025-01-16 09:40:55,89.54411764705884,added grade number 6 to verse JHN 3:16,3
2025-01-16 09:41:00,89.54411764705884,reflected on verse JHN 3:16,4
2025-01-16 09:41:02,89.45098039215688,added grade number 1 to verse JHN 3:17,3
2025-01-16 09:41:04,89.45098039215688,added grade number 2 to verse JHN 3:17,3
2025-01-16 09:41:06,89.45098039215688,added grade number 3 to verse JHN 3:17,3
2025-01-16 09:41:07,89.43627450980394,added grade number 4 to verse JHN 3:17,3
2025-01-16 09:41:10,89.45098039215688,added grade number 5 to verse JHN 3:17,3
2025-01-16 09:41:12,89.4607843137255,added grade number 6 to verse JHN 3:17,3
2025-01-16 09:41:20,89.4607843137255,reflected on verse JHN 3:17,4
2025-01-16 09:41:22,89.47549019607844,added grade number 1 to verse JHN 3:18,3
2025-01-16 09:41:24,89.44607843137256,added grade number 2 to verse JHN 3:18,3
2025-01-16 09:41:27,89.43627450980394,added grade number 3 to verse JHN 3:18,3
2025-01-16 09:41:28,89.43137254901961,added grade number 4 to verse JHN 3:18,3
2025-01-16 09:41:30,89.44019607843138,added grade number 5 to verse JHN 3:18,3
2025-01-16 09:41:32,89.47058823529413,added grade number 6 to verse JHN 3:18,3
2025-01-16 09:41:41,89.47058823529413,reflected on verse JHN 3:18,4
2025-01-16 09:41:43,89.45098039215686,added grade number 1 to verse JHN 3:19,3
2025-01-16 09:41:44,89.40686274509804,added grade number 2 to verse JHN 3:19,3
2025-01-16 09:41:47,89.42156862745098,added grade number 3 to verse JHN 3:19,3
2025-01-16 09:41:49,89.42892156862746,added grade number 4 to verse JHN 3:19,3
2025-01-16 09:41:51,89.47450980392158,added grade number 5 to verse JHN 3:19,3
2025-01-16 09:41:53,89.48039215686275,added grade number 6 to verse JHN 3:19,3
2025-01-16 09:42:01,89.48039215686275,reflected on verse JHN 3:19,4
2025-01-16 09:42:04,89.6421568627451,added grade number 1 to verse JHN 3:20,3
2025-01-16 09:42:06,89.6421568627451,added grade number 2 to verse JHN 3:20,3
2025-01-16 09:42:09,89.59313725490198,added grade number 3 to verse JHN 3:20,3
2025-01-16 09:42:10,89.58333333333334,added grade number 4 to verse JHN 3:20,3
2025-01-16 09:42:12,89.57745098039217,added grade number 5 to verse JHN 3:20,3
2025-01-16 09:42:14,89.58823529411767,added grade number 6 to verse JHN 3:20,3
2025-01-16 09:42:23,89.58823529411767,reflected on verse JHN 3:20,4
2025-01-16 09:42:25,89.62745098039215,added grade number 1 to verse JHN 3:21,3
2025-01-16 09:42:30,89.70098039215686,added grade number 2 to verse JHN 3:21,3
2025-01-16 09:42:32,89.65686274509804,added grade number 3 to verse JHN 3:21,3
2025-01-16 09:42:34,89.64950980392157,added grade number 4 to verse JHN 3:21,3
2025-01-16 09:42:36,89.64509803921568,added grade number 5 to verse JHN 3:21,3
2025-01-16 09:42:37,89.63235294117648,added grade number 6 to verse JHN 3:21,3
2025-01-16 09:42:46,89.63235294117648,reflected on verse JHN 3:21,4
2025-01-16 09:42:47,89.65686274509804,added grade number 1 to verse JHN 3:22,3
2025-01-16 09:42:49,89.68627450980392,added grade number 2 to verse JHN 3:22,3
2025-01-16 09:42:51,89.6764705882353,added grade number 3 to verse JHN 3:22,3
2025-01-16 09:42:53,89.68627450980392,added grade number 4 to verse JHN 3:22,3
2025-01-16 09:42:54,89.69215686274511,added grade number 5 to verse JHN 3:22,3
2025-01-16 09:42:56,89.68627450980392,added grade number 6 to verse JHN 3:22,3
2025-01-16 09:43:03,89.68627450980392,reflected on verse JHN 3:22,4
2025-01-16 09:43:06,89.78431372549021,added grade number 1 to verse JHN 3:23,3
2025-01-16 09:43:08,89.68137254901961,added grade number 2 to verse JHN 3:23,3
2025-01-16 09:43:10,89.69607843137256,added grade number 3 to verse JHN 3:23,3
2025-01-16 09:43:12,89.70343137254903,added grade number 4 to verse JHN 3:23,3
2025-01-16 09:43:14,89.7372549019608,added grade number 5 to verse JHN 3:23,3
2025-01-16 09:43:16,89.72549019607844,added grade number 6 to verse JHN 3:23,3
2025-01-16 09:43:23,89.72549019607844,reflected on verse JHN 3:23,4
2025-01-16 09:43:25,89.74509803921569,added grade number 1 to verse JHN 3:24,3
2025-01-16 09:43:27,89.67156862745098,added grade number 2 to verse JHN 3:24,3
2025-01-16 09:43:29,89.6764705882353,added grade number 3 to verse JHN 3:24,3
2025-01-16 09:43:30,89.6936274509804,added grade number 4 to verse JHN 3:24,3
2025-01-16 09:43:32,89.7156862745098,added grade number 5 to verse JHN 3:24,3
2025-01-16 09:43:34,89.72058823529413,added grade number 6 to verse JHN 3:24,3
2025-01-16 09:49:39,89.72058823529413,reflected on verse JHN 3:24,4
2025-01-16 09:49:41,89.87254901960785,added grade number 1 to verse JHN 3:25,3
2025-01-16 09:49:43,89.84313725490198,added grade number 2 to verse JHN 3:25,3
2025-01-16 09:49:48,89.78431372549021,added grade number 3 to verse JHN 3:25,3
2025-01-16 09:49:50,89.75490196078432,added grade number 4 to verse JHN 3:25,3
2025-01-16 09:49:52,89.75490196078432,added grade number 5 to verse JHN 3:25,3
2025-01-16 09:49:53,89.76470588235296,added grade number 6 to verse JHN 3:25,3
2025-01-16 09:50:03,89.76470588235296,reflected on verse JHN 3:25,4
2025-01-16 09:50:05,89.75000000000001,added grade number 1 to verse JHN 3:26,3
2025-01-16 09:50:08,89.70588235294119,added grade number 2 to verse JHN 3:26,3
2025-01-16 09:50:09,89.72058823529413,added grade number 3 to verse JHN 3:26,3
2025-01-16 09:50:11,89.74264705882354,added grade number 4 to verse JHN 3:26,3
2025-01-16 09:50:13,89.74411764705884,added grade number 5 to verse JHN 3:26,3
2025-01-16 09:50:15,89.73529411764707,added grade number 6 to verse JHN 3:26,3
2025-01-16 09:50:22,89.73529411764707,reflected on verse JHN 3:26,4
2025-01-16 09:50:25,89.71568627450982,added grade number 1 to verse JHN 3:27,3
2025-01-16 09:50:27,89.71568627450982,added grade number 2 to verse JHN 3:27,3
2025-01-16 09:50:30,89.69607843137257,added grade number 3 to verse JHN 3:27,3
2025-01-16 09:50:32,89.70098039215688,added grade number 4 to verse JHN 3:27,3
2025-01-16 09:50:34,89.67450980392158,added grade number 5 to verse JHN 3:27,3
2025-01-16 09:50:36,89.671568627451,added grade number 6 to verse JHN 3:27,3
2025-01-16 09:50:45,89.671568627451,reflected on verse JHN 3:27,4
2025-01-16 09:50:48,89.58333333333336,added grade number 1 to verse JHN 3:28,3
2025-01-16 09:50:50,89.58333333333336,added grade number 2 to verse JHN 3:28,3
2025-01-16 09:50:52,89.63235294117648,added grade number 3 to verse JHN 3:28,3
2025-01-16 09:50:53,89.6200980392157,added grade number 4 to verse JHN 3:28,3
2025-01-16 09:50:55,89.65392156862747,added grade number 5 to verse JHN 3:28,3
2025-01-16 09:50:58,89.66666666666669,added grade number 6 to verse JHN 3:28,3
2025-01-16 09:51:04,89.66666666666669,reflected on verse JHN 3:28,4
2025-01-16 09:51:06,89.75980392156865,added grade number 1 to verse JHN 3:29,3
2025-01-16 09:51:08,89.70098039215688,added grade number 2 to verse JHN 3:29,3
2025-01-16 09:51:11,89.72058823529413,added grade number 3 to verse JHN 3:29,3
2025-01-16 09:51:16,89.67892156862747,added grade number 4 to verse JHN 3:29,3
2025-01-16 09:51:18,89.671568627451,added grade number 5 to verse JHN 3:29,3
2025-01-16 09:51:20,89.6764705882353,added grade number 6 to verse JHN 3:29,3
2025-01-16 09:51:27,89.6764705882353,reflected on verse JHN 3:29,4
2025-01-16 09:51:29,89.64215686274511,added grade number 1 to verse JHN 3:30,3
2025-01-16 09:51:31,89.56862745098042,added grade number 2 to verse JHN 3:30,3
2025-01-16 09:51:33,89.59313725490199,added grade number 3 to verse JHN 3:30,3
2025-01-16 09:51:35,89.60539215686276,added grade number 4 to verse JHN 3:30,3
2025-01-16 09:51:37,89.64215686274511,added grade number 5 to verse JHN 3:30,3
2025-01-16 09:51:39,89.64215686274511,added grade number 6 to verse JHN 3:30,3
2025-01-16 09:51:46,89.64215686274511,reflected on verse JHN 3:30,4
2025-01-16 09:51:47,89.61764705882354,added grade number 1 to verse JHN 3:31,3
2025-01-16 09:51:49,89.61764705882354,added grade number 2 to verse JHN 3:31,3
2025-01-16 09:51:50,89.63725490196079,added grade number 3 to verse JHN 3:31,3
2025-01-16 09:51:52,89.61029411764707,added grade number 4 to verse JHN 3:31,3
2025-01-16 09:51:54,89.63529411764706,added grade number 5 to verse JHN 3:31,3
2025-01-16 09:51:56,89.63235294117648,added grade number 6 to verse JHN 3:31,3
2025-01-16 09:52:04,89.63235294117648,reflected on verse JHN 3:31,4
2025-01-16 09:52:06,89.8480392156863,added grade number 1 to verse JHN 3:32,3
2025-01-16 09:52:07,89.7450980392157,added grade number 2 to verse JHN 3:32,3
2025-01-16 09:52:09,89.68137254901963,added grade number 3 to verse JHN 3:32,3
2025-01-16 09:52:11,89.68627450980394,added grade number 4 to verse JHN 3:32,3
2025-01-16 09:52:12,89.65980392156864,added grade number 5 to verse JHN 3:32,3
2025-01-16 09:52:14,89.66666666666669,added grade number 6 to verse JHN 3:32,3
2025-01-16 09:52:23,89.66666666666669,reflected on verse JHN 3:32,4
2025-01-16 09:52:25,89.71568627450982,added grade number 1 to verse JHN 3:33,3
2025-01-16 09:52:26,89.64215686274511,added grade number 2 to verse JHN 3:33,3
2025-01-16 09:52:28,89.61764705882354,added grade number 3 to verse JHN 3:33,3
2025-01-16 09:52:30,89.64215686274511,added grade number 4 to verse JHN 3:33,3
2025-01-16 09:52:32,89.68627450980394,added grade number 5 to verse JHN 3:33,3
2025-01-16 09:52:33,89.70098039215688,added grade number 6 to verse JHN 3:33,3
2025-01-16 09:52:44,89.70098039215688,reflected on verse JHN 3:33,4
2025-01-16 09:52:45,89.65196078431374,added grade number 1 to verse JHN 3:34,3
2025-01-16 09:52:47,89.68137254901963,added grade number 2 to verse JHN 3:34,3
2025-01-16 09:52:49,89.69117647058826,added grade number 3 to verse JHN 3:34,3
2025-01-16 09:52:51,89.71813725490199,added grade number 4 to verse JHN 3:34,3
2025-01-16 09:52:53,89.70490196078434,added grade number 5 to verse JHN 3:34,3
2025-01-16 09:52:54,89.671568627451,added grade number 6 to verse JHN 3:34,3
2025-01-16 09:53:02,89.671568627451,reflected on verse JHN 3:34,4
2025-01-16 09:53:05,89.76470588235296,added grade number 1 to verse JHN 3:35,3
2025-01-16 09:53:06,89.70588235294119,added grade number 2 to verse JHN 3:35,3
