time,average_grade,action_done,completed_loops
2025-01-09 13:41:32,90.04901960784314,added grade number 5 to verse JHN 3:10,3
2025-01-09 13:41:35,90.02450980392157,added grade number 6 to verse JHN 3:10,3
2025-01-09 13:41:38,90.02450980392157,reflected on verse JHN 3:10,4
2025-01-09 13:41:41,90.05392156862746,added grade number 1 to verse JHN 3:11-12,3
2025-01-09 13:41:43,90.02450980392157,added grade number 2 to verse JHN 3:11-12,3
2025-01-09 13:41:45,90.05392156862746,added grade number 3 to verse JHN 3:11-12,3
2025-01-09 13:41:47,90.0171568627451,added grade number 4 to verse JHN 3:11-12,3
2025-01-09 13:41:49,90.01274509803922,added grade number 5 to verse JHN 3:11-12,3
2025-01-09 13:41:51,90.01960784313725,added grade number 6 to verse JHN 3:11-12,3
2025-01-09 13:41:54,90.01960784313725,reflected on verse JHN 3:11-12,4
2025-01-09 13:41:57,89.99509803921569,added grade number 1 to verse JHN 3:13,3
2025-01-09 13:41:59,89.92156862745098,added grade number 2 to verse JHN 3:13,3
2025-01-09 13:42:01,89.94607843137254,added grade number 3 to verse JHN 3:13,3
2025-01-09 13:42:03,89.97303921568628,added grade number 4 to verse JHN 3:13,3
2025-01-09 13:42:05,89.97745098039215,added grade number 5 to verse JHN 3:13,3
2025-01-09 13:42:08,89.98039215686275,added grade number 6 to verse JHN 3:13,3
2025-01-09 13:42:11,89.98039215686275,reflected on verse JHN 3:13,4
2025-01-09 13:42:14,90.13725490196077,added grade number 1 to verse JHN 3:14,3
2025-01-09 13:42:16,90.06372549019608,added grade number 2 to verse JHN 3:14,3
2025-01-09 13:42:19,90.03921568627452,added grade number 3 to verse JHN 3:14,3
2025-01-09 13:42:22,90.06372549019608,added grade number 4 to verse JHN 3:14,3
2025-01-09 13:42:32,90.03725490196078,added grade number 5 to verse JHN 3:14,3
2025-01-09 13:42:34,90.02941176470588,added grade number 6 to verse JHN 3:14,3
2025-01-09 13:42:38,90.02941176470588,reflected on verse JHN 3:14,4
2025-01-09 13:42:40,89.99509803921568,added grade number 1 to verse JHN 3:15,3
2025-01-09 13:42:43,89.92156862745097,added grade number 2 to verse JHN 3:15,3
2025-01-09 13:42:45,89.99509803921568,added grade number 3 to verse JHN 3:15,3
2025-01-09 13:42:48,89.99509803921568,added grade number 4 to verse JHN 3:15,3
2025-01-09 13:42:50,89.99509803921568,added grade number 5 to verse JHN 3:15,3
2025-01-09 13:42:52,89.99509803921568,added grade number 6 to verse JHN 3:15,3
2025-01-09 13:42:55,89.99509803921568,reflected on verse JHN 3:15,4
2025-01-09 13:42:58,89.96078431372548,added grade number 1 to verse JHN 3:16,3
2025-01-09 13:43:00,90.00490196078431,added grade number 2 to verse JHN 3:16,3
2025-01-09 13:43:02,89.99019607843137,added grade number 3 to verse JHN 3:16,3
2025-01-09 13:43:04,89.96813725490196,added grade number 4 to verse JHN 3:16,3
2025-01-09 13:43:06,89.98431372549018,added grade number 5 to verse JHN 3:16,3
2025-01-09 13:43:09,89.9705882352941,added grade number 6 to verse JHN 3:16,3
2025-01-09 13:43:12,89.9705882352941,reflected on verse JHN 3:16,4
2025-01-09 13:43:14,89.94607843137254,added grade number 1 to verse JHN 3:17,3
2025-01-09 13:43:16,89.94607843137254,added grade number 2 to verse JHN 3:17,3
2025-01-09 13:43:18,89.96568627450979,added grade number 3 to verse JHN 3:17,3
2025-01-09 13:43:21,89.99754901960785,added grade number 4 to verse JHN 3:17,3
2025-01-09 13:43:23,89.98725490196078,added grade number 5 to verse JHN 3:17,3
2025-01-09 13:43:25,90.00490196078431,added grade number 6 to verse JHN 3:17,3
2025-01-09 13:43:29,90.00490196078431,reflected on verse JHN 3:17,4
2025-01-09 13:43:36,90.01960784313725,added grade number 1 to verse JHN 3:18,3
2025-01-09 13:43:37,90.09313725490196,added grade number 2 to verse JHN 3:18,3
2025-01-09 13:43:40,90.01960784313725,added grade number 3 to verse JHN 3:18,3
2025-01-09 13:43:43,90.01960784313725,added grade number 4 to verse JHN 3:18,3
2025-01-09 13:43:45,90.01960784313725,added grade number 5 to verse JHN 3:18,3
2025-01-09 13:43:47,90.01960784313725,added grade number 6 to verse JHN 3:18,3
2025-01-09 13:43:51,90.01960784313725,reflected on verse JHN 3:18,4
2025-01-09 13:43:53,89.99509803921568,added grade number 1 to verse JHN 3:19,3
2025-01-09 13:43:55,89.99509803921568,added grade number 2 to verse JHN 3:19,3
2025-01-09 13:43:57,89.94607843137254,added grade number 3 to verse JHN 3:19,3
2025-01-09 13:44:00,89.99509803921568,added grade number 4 to verse JHN 3:19,3
2025-01-09 13:44:02,89.99509803921568,added grade number 5 to verse JHN 3:19,3
2025-01-09 13:44:04,89.97058823529412,added grade number 6 to verse JHN 3:19,3
2025-01-09 13:44:08,89.97058823529412,reflected on verse JHN 3:19,4
2025-01-09 13:44:10,89.83823529411765,added grade number 1 to verse JHN 3:20,3
2025-01-09 13:44:12,89.88235294117646,added grade number 2 to verse JHN 3:20,3
2025-01-09 13:44:15,89.8970588235294,added grade number 3 to verse JHN 3:20,3
2025-01-09 13:44:17,89.88235294117646,added grade number 4 to verse JHN 3:20,3
2025-01-09 13:44:19,89.90294117647058,added grade number 5 to verse JHN 3:20,3
2025-01-09 13:44:22,89.91666666666666,added grade number 6 to verse JHN 3:20,3
2025-01-09 13:44:25,89.91666666666666,reflected on verse JHN 3:20,4
2025-01-09 13:44:27,89.96078431372548,added grade number 1 to verse JHN 3:21,3
2025-01-09 13:44:31,89.96078431372548,added grade number 2 to verse JHN 3:21,3
2025-01-09 13:44:33,89.91176470588235,added grade number 3 to verse JHN 3:21,3
2025-01-09 13:44:35,89.92401960784314,added grade number 4 to verse JHN 3:21,3
2025-01-09 13:44:37,89.9313725490196,added grade number 5 to verse JHN 3:21,3
2025-01-09 13:44:40,89.93627450980392,added grade number 6 to verse JHN 3:21,3
2025-01-09 13:44:43,89.93627450980392,reflected on verse JHN 3:21,4
2025-01-09 13:44:48,89.87745098039215,added grade number 1 to verse JHN 3:22,3
2025-01-09 13:44:50,89.80392156862746,added grade number 2 to verse JHN 3:22,3
2025-01-09 13:44:52,89.77941176470588,added grade number 3 to verse JHN 3:22,3
2025-01-09 13:44:54,89.8406862745098,added grade number 4 to verse JHN 3:22,3
2025-01-09 13:44:56,89.84803921568628,added grade number 5 to verse JHN 3:22,3
2025-01-09 13:44:59,89.8529411764706,added grade number 6 to verse JHN 3:22,3
2025-01-09 13:45:02,89.8529411764706,reflected on verse JHN 3:22,4
2025-01-09 13:45:04,89.73039215686275,added grade number 1 to verse JHN 3:23,3
2025-01-09 13:45:07,89.80392156862746,added grade number 2 to verse JHN 3:23,3
2025-01-09 13:45:09,89.80882352941177,added grade number 3 to verse JHN 3:23,3
2025-01-09 13:45:11,89.78921568627452,added grade number 4 to verse JHN 3:23,3
2025-01-09 13:45:13,89.80686274509804,added grade number 5 to verse JHN 3:23,3
2025-01-09 13:45:16,89.8186274509804,added grade number 6 to verse JHN 3:23,3
2025-01-09 13:45:18,89.8186274509804,reflected on verse JHN 3:23,4
2025-01-09 13:45:21,89.86764705882354,added grade number 1 to verse JHN 3:24,3
2025-01-09 13:45:25,89.79411764705883,added grade number 2 to verse JHN 3:24,3
2025-01-09 13:45:27,89.8186274509804,added grade number 3 to verse JHN 3:24,3
2025-01-09 13:45:29,89.84558823529412,added grade number 4 to verse JHN 3:24,3
2025-01-09 13:45:31,89.85000000000001,added grade number 5 to verse JHN 3:24,3
2025-01-09 13:45:33,89.8529411764706,added grade number 6 to verse JHN 3:24,3
2025-01-09 13:45:36,89.8529411764706,reflected on verse JHN 3:24,4
2025-01-09 13:45:38,89.75980392156863,added grade number 1 to verse JHN 3:25,3
2025-01-09 13:45:41,89.83333333333334,added grade number 2 to verse JHN 3:25,3
2025-01-09 13:45:42,89.83823529411765,added grade number 3 to verse JHN 3:25,3
2025-01-09 13:45:46,89.8186274509804,added grade number 4 to verse JHN 3:25,3
2025-01-09 13:45:48,89.80686274509804,added grade number 5 to verse JHN 3:25,3
2025-01-09 13:45:50,89.84803921568628,added grade number 6 to verse JHN 3:25,3
2025-01-09 13:45:53,89.84803921568628,reflected on verse JHN 3:25,4
2025-01-09 13:45:55,89.9656862745098,added grade number 1 to verse JHN 3:26,3
2025-01-09 13:45:57,89.93627450980392,added grade number 2 to verse JHN 3:26,3
2025-01-09 13:45:59,89.97549019607844,added grade number 3 to verse JHN 3:26,3
2025-01-09 13:46:01,89.95833333333334,added grade number 4 to verse JHN 3:26,3
2025-01-09 13:46:03,89.9186274509804,added grade number 5 to verse JHN 3:26,3
2025-01-09 13:46:05,89.91666666666667,added grade number 6 to verse JHN 3:26,3
2025-01-09 13:46:13,89.91666666666667,reflected on verse JHN 3:26,4
2025-01-09 13:46:15,89.76960784313727,added grade number 1 to verse JHN 3:27,3
2025-01-09 13:46:17,89.87254901960785,added grade number 2 to verse JHN 3:27,3
2025-01-09 13:46:19,89.90686274509804,added grade number 3 to verse JHN 3:27,3
2025-01-09 13:46:22,89.92401960784315,added grade number 4 to verse JHN 3:27,3
2025-01-09 13:46:24,89.92254901960784,added grade number 5 to verse JHN 3:27,3
2025-01-09 13:46:26,89.91176470588236,added grade number 6 to verse JHN 3:27,3
2025-01-09 13:46:29,89.91176470588236,reflected on verse JHN 3:27,4
2025-01-09 13:46:32,89.78921568627453,added grade number 1 to verse JHN 3:28,3
2025-01-09 13:46:34,89.93627450980394,added grade number 2 to verse JHN 3:28,3
2025-01-09 13:46:36,89.91666666666669,added grade number 3 to verse JHN 3:28,3
2025-01-09 13:46:38,89.88480392156865,added grade number 4 to verse JHN 3:28,3
2025-01-09 13:46:41,89.90686274509805,added grade number 5 to verse JHN 3:28,3
2025-01-09 13:46:43,89.921568627451,added grade number 6 to verse JHN 3:28,3
2025-01-09 13:46:46,89.921568627451,reflected on verse JHN 3:28,4
2025-01-09 13:46:48,89.77450980392159,added grade number 1 to verse JHN 3:29,3
2025-01-09 13:46:50,89.81862745098042,added grade number 2 to verse JHN 3:29,3
2025-01-09 13:46:52,89.87254901960786,added grade number 3 to verse JHN 3:29,3
2025-01-09 13:46:54,89.921568627451,added grade number 4 to verse JHN 3:29,3
2025-01-09 13:46:56,89.921568627451,added grade number 5 to verse JHN 3:29,3
2025-01-09 13:46:58,89.89705882352942,added grade number 6 to verse JHN 3:29,3
2025-01-09 13:47:02,89.89705882352942,reflected on verse JHN 3:29,4
2025-01-09 13:47:04,89.72549019607844,added grade number 1 to verse JHN 3:30,3
2025-01-09 13:47:07,89.72549019607844,added grade number 2 to verse JHN 3:30,3
2025-01-09 13:47:09,89.77450980392157,added grade number 3 to verse JHN 3:30,3
2025-01-09 13:47:11,89.79901960784315,added grade number 4 to verse JHN 3:30,3
2025-01-09 13:47:13,89.81372549019609,added grade number 5 to verse JHN 3:30,3
2025-01-09 13:47:15,89.81372549019609,added grade number 6 to verse JHN 3:30,3
2025-01-09 13:47:18,89.81372549019609,reflected on verse JHN 3:30,4
2025-01-09 13:47:20,89.65686274509804,added grade number 1 to verse JHN 3:31,3
2025-01-09 13:47:23,89.75980392156863,added grade number 2 to verse JHN 3:31,3
2025-01-09 13:47:25,89.77450980392157,added grade number 3 to verse JHN 3:31,3
2025-01-09 13:47:27,89.78186274509804,added grade number 4 to verse JHN 3:31,3
2025-01-09 13:47:29,89.78627450980393,added grade number 5 to verse JHN 3:31,3
2025-01-09 13:47:31,89.76470588235294,added grade number 6 to verse JHN 3:31,3
2025-01-09 13:47:35,89.76470588235294,reflected on verse JHN 3:31,4
2025-01-09 13:47:37,89.72549019607843,added grade number 1 to verse JHN 3:32,3
2025-01-09 13:47:39,89.75490196078431,added grade number 2 to verse JHN 3:32,3
2025-01-09 13:47:42,89.74509803921568,added grade number 3 to verse JHN 3:32,3
2025-01-09 13:47:46,89.75490196078431,added grade number 4 to verse JHN 3:32,3
2025-01-09 13:47:49,89.77254901960784,added grade number 5 to verse JHN 3:32,3
2025-01-09 13:47:51,89.75,added grade number 6 to verse JHN 3:32,3
2025-01-09 13:47:54,89.75,reflected on verse JHN 3:32,4
2025-01-09 13:47:56,89.84803921568628,added grade number 1 to verse JHN 3:33,3
2025-01-09 13:47:59,89.77450980392157,added grade number 2 to verse JHN 3:33,3
2025-01-09 13:48:01,89.79901960784315,added grade number 3 to verse JHN 3:33,3
2025-01-09 13:48:03,89.73774509803923,added grade number 4 to verse JHN 3:33,3
2025-01-09 13:48:06,89.7421568627451,added grade number 5 to verse JHN 3:33,3
2025-01-09 13:48:08,89.73529411764706,added grade number 6 to verse JHN 3:33,3
2025-01-09 13:48:11,89.73529411764706,reflected on verse JHN 3:33,4
2025-01-09 13:48:13,89.70588235294117,added grade number 1 to verse JHN 3:34,3
2025-01-09 13:48:15,89.63235294117646,added grade number 2 to verse JHN 3:34,3
2025-01-09 13:48:17,89.70588235294117,added grade number 3 to verse JHN 3:34,3
2025-01-09 13:48:20,89.72058823529412,added grade number 4 to verse JHN 3:34,3
2025-01-09 13:48:22,89.71764705882353,added grade number 5 to verse JHN 3:34,3
2025-01-09 13:48:24,89.7156862745098,added grade number 6 to verse JHN 3:34,3
2025-01-09 13:48:27,89.7156862745098,reflected on verse JHN 3:34,4
2025-01-09 13:48:29,89.8186274509804,added grade number 1 to verse JHN 3:35,3
2025-01-09 13:48:31,89.74509803921569,added grade number 2 to verse JHN 3:35,3
2025-01-09 13:48:33,89.72058823529412,added grade number 3 to verse JHN 3:35,3
2025-01-09 13:48:35,89.74509803921569,added grade number 4 to verse JHN 3:35,3
2025-01-09 13:48:37,89.70098039215686,added grade number 5 to verse JHN 3:35,3
2025-01-09 13:48:39,89.69607843137256,added grade number 6 to verse JHN 3:35,3
2025-01-09 13:48:42,89.69607843137256,reflected on verse JHN 3:35,4
2025-01-09 13:48:44,89.7794117647059,added grade number 1 to verse JHN 3:36,3
2025-01-09 13:48:46,89.72058823529413,added grade number 2 to verse JHN 3:36,3
2025-01-09 13:48:48,89.72058823529413,added grade number 3 to verse JHN 3:36,3
2025-01-09 13:48:50,89.72058823529413,added grade number 4 to verse JHN 3:36,3
2025-01-09 13:48:54,89.75000000000001,added grade number 5 to verse JHN 3:36,3
2025-01-09 13:48:56,89.76960784313727,added grade number 6 to verse JHN 3:36,3
2025-01-09 13:48:59,89.76960784313727,reflected on verse JHN 3:36,4
2025-01-09 13:49:01,89.59803921568628,added grade number 1 to verse JHN 3:1,4
2025-01-09 13:49:03,89.67156862745098,added grade number 2 to verse JHN 3:1,4
2025-01-09 13:49:06,89.69607843137256,added grade number 3 to verse JHN 3:1,4
2025-01-09 13:49:08,89.70833333333334,added grade number 4 to verse JHN 3:1,4
2025-01-09 13:49:10,89.68627450980392,added grade number 5 to verse JHN 3:1,4
2025-01-09 13:49:12,89.69607843137256,added grade number 6 to verse JHN 3:1,4
2025-01-09 13:49:16,89.69607843137256,reflected on verse JHN 3:1,5
2025-01-09 13:49:18,89.66666666666667,added grade number 1 to verse JHN 3:2,4
2025-01-09 13:49:20,89.66666666666667,added grade number 2 to verse JHN 3:2,4
2025-01-09 13:49:23,89.66666666666667,added grade number 3 to verse JHN 3:2,4
2025-01-09 13:49:25,89.66666666666667,added grade number 4 to verse JHN 3:2,4
2025-01-09 13:49:27,89.66666666666667,added grade number 5 to verse JHN 3:2,4
2025-01-09 13:49:29,89.66666666666667,added grade number 6 to verse JHN 3:2,4
2025-01-09 13:49:32,89.66666666666667,reflected on verse JHN 3:2,5
2025-01-09 13:49:35,89.68137254901961,added grade number 1 to verse JHN 3:3,4
2025-01-09 13:49:37,89.75490196078432,added grade number 2 to verse JHN 3:3,4
2025-01-09 13:49:39,89.73039215686275,added grade number 3 to verse JHN 3:3,4
2025-01-09 13:49:41,89.73284313725492,added grade number 4 to verse JHN 3:3,4
2025-01-09 13:49:44,89.72254901960785,added grade number 5 to verse JHN 3:3,4
2025-01-09 13:49:46,89.72549019607844,added grade number 6 to verse JHN 3:3,4
2025-01-09 13:49:49,89.72549019607844,reflected on verse JHN 3:3,5
2025-01-09 13:49:51,89.74509803921569,added grade number 1 to verse JHN 3:4-5,4
2025-01-09 13:49:53,89.7156862745098,added grade number 2 to verse JHN 3:4-5,4
2025-01-09 13:49:57,89.72549019607844,added grade number 3 to verse JHN 3:4-5,4
2025-01-09 13:49:59,89.75245098039215,added grade number 4 to verse JHN 3:4-5,4
2025-01-09 13:50:01,89.7686274509804,added grade number 5 to verse JHN 3:4-5,4
2025-01-09 13:50:03,89.75490196078432,added grade number 6 to verse JHN 3:4-5,4
2025-01-09 13:50:07,89.75490196078432,reflected on verse JHN 3:4-5,5
2025-01-09 13:50:09,89.75490196078432,added grade number 1 to verse JHN 3:6,4
2025-01-09 13:50:12,89.75490196078432,added grade number 2 to verse JHN 3:6,4
2025-01-09 13:50:14,89.77450980392157,added grade number 3 to verse JHN 3:6,4
2025-01-09 13:50:16,89.78431372549021,added grade number 4 to verse JHN 3:6,4
2025-01-09 13:50:18,89.76078431372551,added grade number 5 to verse JHN 3:6,4
2025-01-09 13:50:20,89.76960784313727,added grade number 6 to verse JHN 3:6,4
2025-01-09 13:50:24,89.76960784313727,reflected on verse JHN 3:6,5
2025-01-09 13:50:26,89.79411764705884,added grade number 1 to verse JHN 3:7,4
2025-01-09 13:50:28,89.73529411764707,added grade number 2 to verse JHN 3:7,4
2025-01-09 13:50:30,89.75490196078432,added grade number 3 to verse JHN 3:7,4
2025-01-09 13:50:32,89.75000000000001,added grade number 4 to verse JHN 3:7,4
2025-01-09 13:50:34,89.74705882352941,added grade number 5 to verse JHN 3:7,4
2025-01-09 13:50:36,89.72058823529413,added grade number 6 to verse JHN 3:7,4
2025-01-09 13:50:39,89.72058823529413,reflected on verse JHN 3:7,5
2025-01-09 13:50:42,89.69607843137256,added grade number 1 to verse JHN 3:8,4
2025-01-09 13:50:45,89.76960784313727,added grade number 2 to verse JHN 3:8,4
2025-01-09 13:50:47,89.72549019607844,added grade number 3 to verse JHN 3:8,4
2025-01-09 13:50:49,89.68137254901961,added grade number 4 to verse JHN 3:8,4
2025-01-09 13:50:52,89.65490196078431,added grade number 5 to verse JHN 3:8,4
2025-01-09 13:50:56,89.65196078431373,added grade number 6 to verse JHN 3:8,4
2025-01-09 13:51:00,89.65196078431373,reflected on verse JHN 3:8,5
2025-01-09 13:51:03,89.58333333333334,added grade number 1 to verse JHN 3:9,4
2025-01-09 13:51:06,89.58333333333334,added grade number 2 to verse JHN 3:9,4
2025-01-09 13:51:09,89.63235294117648,added grade number 3 to verse JHN 3:9,4
2025-01-09 13:51:11,89.65686274509804,added grade number 4 to verse JHN 3:9,4
2025-01-09 13:51:13,89.65980392156864,added grade number 5 to verse JHN 3:9,4
2025-01-09 13:51:15,89.64705882352942,added grade number 6 to verse JHN 3:9,4
2025-01-09 13:51:18,89.64705882352942,reflected on verse JHN 3:9,5
2025-01-09 13:51:20,89.52450980392157,added grade number 1 to verse JHN 3:10,4
2025-01-09 13:51:22,89.62745098039215,added grade number 2 to verse JHN 3:10,4
2025-01-09 13:51:25,89.6421568627451,added grade number 3 to verse JHN 3:10,4
2025-01-09 13:51:27,89.64950980392157,added grade number 4 to verse JHN 3:10,4
2025-01-09 13:51:29,89.68333333333334,added grade number 5 to verse JHN 3:10,4
2025-01-09 13:51:32,89.67156862745098,added grade number 6 to verse JHN 3:10,4
2025-01-09 13:51:35,89.67156862745098,reflected on verse JHN 3:10,5
2025-01-09 13:51:37,89.55882352941178,added grade number 1 to verse JHN 3:11-12,4
2025-01-09 13:51:40,89.48529411764707,added grade number 2 to verse JHN 3:11-12,4
2025-01-09 13:51:43,89.55882352941178,added grade number 3 to verse JHN 3:11-12,4
2025-01-09 13:51:45,89.59558823529413,added grade number 4 to verse JHN 3:11-12,4
2025-01-09 13:51:47,89.58823529411767,added grade number 5 to verse JHN 3:11-12,4
2025-01-09 13:51:49,89.60784313725492,added grade number 6 to verse JHN 3:11-12,4
2025-01-09 13:51:53,89.60784313725492,reflected on verse JHN 3:11-12,5
2025-01-09 13:51:55,89.62254901960785,added grade number 1 to verse JHN 3:13,4
2025-01-09 13:51:57,89.62254901960785,added grade number 2 to verse JHN 3:13,4
2025-01-09 13:51:59,89.6421568627451,added grade number 3 to verse JHN 3:13,4
2025-01-09 13:52:02,89.65196078431373,added grade number 4 to verse JHN 3:13,4
2025-01-09 13:52:04,89.6343137254902,added grade number 5 to verse JHN 3:13,4
2025-01-09 13:52:07,89.65686274509804,added grade number 6 to verse JHN 3:13,4
2025-01-09 13:52:10,89.65686274509804,reflected on verse JHN 3:13,5
2025-01-09 13:52:13,89.6764705882353,added grade number 1 to verse JHN 3:14,4
2025-01-09 13:52:16,89.6764705882353,added grade number 2 to verse JHN 3:14,4
2025-01-09 13:52:18,89.70588235294119,added grade number 3 to verse JHN 3:14,4
2025-01-09 13:52:21,89.66911764705884,added grade number 4 to verse JHN 3:14,4
2025-01-09 13:52:23,89.65882352941176,added grade number 5 to verse JHN 3:14,4
2025-01-09 13:52:25,89.65196078431373,added grade number 6 to verse JHN 3:14,4
2025-01-09 13:52:29,89.65196078431373,reflected on verse JHN 3:14,5
2025-01-09 13:52:32,89.79901960784315,added grade number 1 to verse JHN 3:15,4
2025-01-09 13:52:34,89.75490196078432,added grade number 2 to verse JHN 3:15,4
2025-01-09 13:52:36,89.72058823529413,added grade number 3 to verse JHN 3:15,4
2025-01-09 13:52:38,89.70343137254903,added grade number 4 to verse JHN 3:15,4
2025-01-09 13:52:40,89.72254901960785,added grade number 5 to verse JHN 3:15,4
2025-01-09 13:52:42,89.73529411764707,added grade number 6 to verse JHN 3:15,4
2025-01-09 13:52:49,89.73529411764707,reflected on verse JHN 3:15,5
2025-01-09 13:52:52,89.72549019607844,added grade number 1 to verse JHN 3:16,4
2025-01-09 13:52:54,89.69607843137256,added grade number 2 to verse JHN 3:16,4
2025-01-09 13:52:56,89.73529411764707,added grade number 3 to verse JHN 3:16,4
2025-01-09 13:52:58,89.71813725490198,added grade number 4 to verse JHN 3:16,4
2025-01-09 13:53:01,89.7372549019608,added grade number 5 to verse JHN 3:16,4
2025-01-09 13:53:03,89.75000000000001,added grade number 6 to verse JHN 3:16,4
2025-01-09 13:53:06,89.75000000000001,reflected on verse JHN 3:16,5
2025-01-09 13:53:08,89.69117647058825,added grade number 1 to verse JHN 3:17,4
2025-01-09 13:53:11,89.69117647058825,added grade number 2 to verse JHN 3:17,4
2025-01-09 13:53:14,89.7107843137255,added grade number 3 to verse JHN 3:17,4
2025-01-09 13:53:17,89.70588235294119,added grade number 4 to verse JHN 3:17,4
2025-01-09 13:53:19,89.70294117647059,added grade number 5 to verse JHN 3:17,4
2025-01-09 13:53:21,89.69117647058825,added grade number 6 to verse JHN 3:17,4
2025-01-09 13:53:24,89.69117647058825,reflected on verse JHN 3:17,5
2025-01-09 13:53:28,89.54411764705884,added grade number 1 to verse JHN 3:18,4
2025-01-09 13:53:31,89.64705882352942,added grade number 2 to verse JHN 3:18,4
2025-01-09 13:53:34,89.68137254901961,added grade number 3 to verse JHN 3:18,4
2025-01-09 13:53:37,89.64705882352942,added grade number 4 to verse JHN 3:18,4
2025-01-09 13:53:39,89.65588235294118,added grade number 5 to verse JHN 3:18,4
2025-01-09 13:53:41,89.65196078431373,added grade number 6 to verse JHN 3:18,4
2025-01-09 13:53:44,89.65196078431373,reflected on verse JHN 3:18,5
2025-01-09 13:53:47,89.6764705882353,added grade number 1 to verse JHN 3:19,4
2025-01-09 13:53:49,89.70588235294119,added grade number 2 to verse JHN 3:19,4
2025-01-09 13:53:51,89.69607843137256,added grade number 3 to verse JHN 3:19,4
2025-01-09 13:53:58,89.69117647058825,added grade number 4 to verse JHN 3:19,4
2025-01-09 13:54:01,89.68823529411765,added grade number 5 to verse JHN 3:19,4
2025-01-09 13:54:03,89.68627450980392,added grade number 6 to verse JHN 3:19,4
2025-01-09 13:54:06,89.68627450980392,reflected on verse JHN 3:19,5
2025-01-09 13:54:08,89.69607843137254,added grade number 1 to verse JHN 3:20,4
2025-01-09 13:54:11,89.79901960784314,added grade number 2 to verse JHN 3:20,4
2025-01-09 13:54:13,89.76470588235294,added grade number 3 to verse JHN 3:20,4
2025-01-09 13:54:16,89.76225490196077,added grade number 4 to verse JHN 3:20,4
2025-01-09 13:54:18,89.79019607843138,added grade number 5 to verse JHN 3:20,4
2025-01-09 13:54:20,89.75980392156863,added grade number 6 to verse JHN 3:20,4
2025-01-09 13:54:25,89.75980392156863,reflected on verse JHN 3:20,5
2025-01-09 13:54:29,89.7843137254902,added grade number 1 to verse JHN 3:21,4
2025-01-09 13:54:31,89.75490196078431,added grade number 2 to verse JHN 3:21,4
2025-01-09 13:54:33,89.76470588235294,added grade number 3 to verse JHN 3:21,4
2025-01-09 13:54:37,89.76960784313725,added grade number 4 to verse JHN 3:21,4
2025-01-09 13:54:39,89.7843137254902,added grade number 5 to verse JHN 3:21,4
2025-01-09 13:54:41,89.75980392156863,added grade number 6 to verse JHN 3:21,4
2025-01-09 13:54:44,89.75980392156863,reflected on verse JHN 3:21,5
2025-01-09 13:54:47,89.63725490196077,added grade number 1 to verse JHN 3:22,4
2025-01-09 13:54:49,89.7843137254902,added grade number 2 to verse JHN 3:22,4
2025-01-09 13:54:51,89.7843137254902,added grade number 3 to verse JHN 3:22,4
2025-01-09 13:54:54,89.7843137254902,added grade number 4 to verse JHN 3:22,4
2025-01-09 13:54:57,89.7843137254902,added grade number 5 to verse JHN 3:22,4
2025-01-09 13:54:59,89.77450980392157,added grade number 6 to verse JHN 3:22,4
2025-01-09 13:55:02,89.77450980392157,reflected on verse JHN 3:22,5
2025-01-09 13:55:04,89.68627450980392,added grade number 1 to verse JHN 3:23,4
2025-01-09 13:55:11,89.68627450980392,added grade number 2 to verse JHN 3:23,4
2025-01-09 13:55:13,89.73529411764707,added grade number 3 to verse JHN 3:23,4
2025-01-09 13:55:15,89.77450980392157,added grade number 4 to verse JHN 3:23,4
2025-01-09 13:55:17,89.79803921568629,added grade number 5 to verse JHN 3:23,4
2025-01-09 13:55:19,89.7794117647059,added grade number 6 to verse JHN 3:23,4
2025-01-09 13:55:23,89.7794117647059,reflected on verse JHN 3:23,5
2025-01-09 13:55:25,89.79411764705884,added grade number 1 to verse JHN 3:24,4
2025-01-09 13:55:27,89.76470588235296,added grade number 2 to verse JHN 3:24,4
2025-01-09 13:55:30,89.79411764705884,added grade number 3 to verse JHN 3:24,4
2025-01-09 13:55:32,89.83088235294119,added grade number 4 to verse JHN 3:24,4
2025-01-09 13:55:34,89.82352941176472,added grade number 5 to verse JHN 3:24,4
2025-01-09 13:55:36,89.79411764705884,added grade number 6 to verse JHN 3:24,4
2025-01-09 13:55:39,89.79411764705884,reflected on verse JHN 3:24,5
2025-01-09 13:55:41,89.70588235294119,added grade number 1 to verse JHN 3:25,4
2025-01-09 13:55:43,89.75000000000001,added grade number 2 to verse JHN 3:25,4
2025-01-09 13:55:45,89.73529411764707,added grade number 3 to verse JHN 3:25,4
2025-01-09 13:55:47,89.72794117647061,added grade number 4 to verse JHN 3:25,4
2025-01-09 13:55:49,89.74117647058824,added grade number 5 to verse JHN 3:25,4
2025-01-09 13:55:51,89.75000000000001,added grade number 6 to verse JHN 3:25,4
2025-01-09 13:55:54,89.75000000000001,reflected on verse JHN 3:25,5
2025-01-09 13:55:57,89.79901960784315,added grade number 1 to verse JHN 3:26,4
2025-01-09 13:55:59,89.84313725490198,added grade number 2 to verse JHN 3:26,4
2025-01-09 13:56:02,89.85784313725492,added grade number 3 to verse JHN 3:26,4
2025-01-09 13:56:04,89.79166666666667,added grade number 4 to verse JHN 3:26,4
2025-01-09 13:56:06,89.78137254901962,added grade number 5 to verse JHN 3:26,4
2025-01-09 13:56:09,89.76470588235296,added grade number 6 to verse JHN 3:26,4
