time,average_grade,action_done,completed_loops
2025-01-16 12:04:20,90.01851851851853,added grade number 2 to verse JHN 3:16,2
2025-01-16 12:04:23,89.97685185185188,added grade number 3 to verse JHN 3:16,2
2025-01-16 12:04:25,89.95601851851853,added grade number 4 to verse JHN 3:16,2
2025-01-16 12:04:26,89.96574074074076,added grade number 5 to verse JHN 3:16,2
2025-01-16 12:04:29,89.97222222222223,added grade number 6 to verse JHN 3:16,2
2025-01-16 12:04:36,89.97222222222223,reflected on verse JHN 3:16,3
2025-01-16 12:04:39,89.94907407407409,added grade number 1 to verse JHN 3:17,2
2025-01-16 12:04:41,89.87962962962965,added grade number 2 to verse JHN 3:17,2
2025-01-16 12:04:43,89.90277777777779,added grade number 3 to verse JHN 3:17,2
2025-01-16 12:04:45,89.89351851851853,added grade number 4 to verse JHN 3:17,2
2025-01-16 12:04:50,89.89351851851853,added grade number 5 to verse JHN 3:17,2
2025-01-16 12:04:53,89.91203703703705,added grade number 6 to verse JHN 3:17,2
2025-01-16 12:04:58,89.91203703703705,reflected on verse JHN 3:17,3
2025-01-16 12:05:00,90.06481481481484,added grade number 1 to verse JHN 3:18,2
2025-01-16 12:05:03,90.02314814814817,added grade number 2 to verse JHN 3:18,2
2025-01-16 12:05:06,90.03703703703705,added grade number 3 to verse JHN 3:18,2
2025-01-16 12:05:09,89.99537037037038,added grade number 4 to verse JHN 3:18,2
2025-01-16 12:05:11,89.9814814814815,added grade number 5 to verse JHN 3:18,2
2025-01-16 12:05:13,89.97222222222224,added grade number 6 to verse JHN 3:18,2
2025-01-16 12:05:23,89.97222222222224,reflected on verse JHN 3:18,3
2025-01-16 12:05:25,89.93981481481484,added grade number 1 to verse JHN 3:19,2
2025-01-16 12:05:27,89.99537037037038,added grade number 2 to verse JHN 3:19,2
2025-01-16 12:05:29,90.04166666666669,added grade number 3 to verse JHN 3:19,2
2025-01-16 12:05:31,90.0439814814815,added grade number 4 to verse JHN 3:19,2
2025-01-16 12:05:33,90.02314814814817,added grade number 5 to verse JHN 3:19,2
2025-01-16 12:05:35,90.01851851851853,added grade number 6 to verse JHN 3:19,2
2025-01-16 12:05:44,90.01851851851853,reflected on verse JHN 3:19,3
2025-01-16 12:05:46,90.03703703703705,added grade number 1 to verse JHN 3:20,2
2025-01-16 12:05:48,90.03703703703705,added grade number 2 to verse JHN 3:20,2
2025-01-16 12:05:50,90.01851851851853,added grade number 3 to verse JHN 3:20,2
2025-01-16 12:05:52,90.03703703703705,added grade number 4 to verse JHN 3:20,2
2025-01-16 12:05:54,90.00925925925928,added grade number 5 to verse JHN 3:20,2
2025-01-16 12:05:56,90.01388888888891,added grade number 6 to verse JHN 3:20,2
2025-01-16 12:06:03,90.01388888888891,reflected on verse JHN 3:20,3
2025-01-16 12:06:05,90.06481481481484,added grade number 1 to verse JHN 3:21,2
2025-01-16 12:06:08,90.02314814814817,added grade number 2 to verse JHN 3:21,2
2025-01-16 12:06:12,90.03703703703705,added grade number 3 to verse JHN 3:21,2
2025-01-16 12:06:15,90.00925925925928,added grade number 4 to verse JHN 3:21,2
2025-01-16 12:06:17,90.02037037037039,added grade number 5 to verse JHN 3:21,2
2025-01-16 12:06:18,90.0277777777778,added grade number 6 to verse JHN 3:21,2
2025-01-16 12:06:24,90.0277777777778,reflected on verse JHN 3:21,3
2025-01-16 12:06:26,90.01388888888891,added grade number 1 to verse JHN 3:22,2
2025-01-16 12:06:28,90.04166666666669,added grade number 2 to verse JHN 3:22,2
2025-01-16 12:06:31,90.03240740740743,added grade number 3 to verse JHN 3:22,2
2025-01-16 12:06:33,90.05555555555559,added grade number 4 to verse JHN 3:22,2
2025-01-16 12:06:35,90.04722222222225,added grade number 5 to verse JHN 3:22,2
2025-01-16 12:06:37,90.05092592592594,added grade number 6 to verse JHN 3:22,2
2025-01-16 12:06:45,90.05092592592594,reflected on verse JHN 3:22,3
2025-01-16 12:06:47,90.20833333333334,added grade number 1 to verse JHN 3:23,2
2025-01-16 12:06:49,90.20833333333334,added grade number 2 to verse JHN 3:23,2
2025-01-16 12:06:51,90.18055555555557,added grade number 3 to verse JHN 3:23,2
2025-01-16 12:06:53,90.18750000000001,added grade number 4 to verse JHN 3:23,2
2025-01-16 12:06:55,90.19166666666668,added grade number 5 to verse JHN 3:23,2
2025-01-16 12:06:58,90.17129629629632,added grade number 6 to verse JHN 3:23,2
2025-01-16 12:07:05,90.17129629629632,reflected on verse JHN 3:23,3
2025-01-16 12:07:07,90.35185185185188,added grade number 1 to verse JHN 3:24,2
2025-01-16 12:07:09,90.35185185185188,added grade number 2 to verse JHN 3:24,2
2025-01-16 12:07:11,90.30555555555559,added grade number 3 to verse JHN 3:24,2
2025-01-16 12:07:13,90.28240740740743,added grade number 4 to verse JHN 3:24,2
2025-01-16 12:07:15,90.26851851851853,added grade number 5 to verse JHN 3:24,2
2025-01-16 12:07:17,90.25925925925928,added grade number 6 to verse JHN 3:24,2
2025-01-16 12:07:23,90.25925925925928,reflected on verse JHN 3:24,3
2025-01-16 12:07:26,90.45370370370372,added grade number 1 to verse JHN 3:25,2
2025-01-16 12:07:28,90.38425925925928,added grade number 2 to verse JHN 3:25,2
2025-01-16 12:07:30,90.40740740740743,added grade number 3 to verse JHN 3:25,2
2025-01-16 12:07:32,90.37037037037038,added grade number 4 to verse JHN 3:25,2
2025-01-16 12:07:34,90.33148148148149,added grade number 5 to verse JHN 3:25,2
2025-01-16 12:07:36,90.32870370370372,added grade number 6 to verse JHN 3:25,2
2025-01-16 12:07:46,90.32870370370372,reflected on verse JHN 3:25,3
2025-01-16 12:07:49,90.3888888888889,added grade number 1 to verse JHN 3:26,2
2025-01-16 12:07:54,90.36111111111113,added grade number 2 to verse JHN 3:26,2
2025-01-16 12:07:56,90.30555555555557,added grade number 3 to verse JHN 3:26,2
2025-01-16 12:08:01,90.31250000000001,added grade number 4 to verse JHN 3:26,2
2025-01-16 12:08:02,90.34444444444446,added grade number 5 to verse JHN 3:26,2
2025-01-16 12:08:05,90.34259259259261,added grade number 6 to verse JHN 3:26,2
2025-01-16 12:08:12,90.34259259259261,reflected on verse JHN 3:26,3
2025-01-16 12:08:15,90.25000000000001,added grade number 1 to verse JHN 3:27,2
2025-01-16 12:08:17,90.31944444444446,added grade number 2 to verse JHN 3:27,2
2025-01-16 12:08:19,90.34259259259261,added grade number 3 to verse JHN 3:27,2
2025-01-16 12:08:21,90.35416666666669,added grade number 4 to verse JHN 3:27,2
2025-01-16 12:08:22,90.36111111111113,added grade number 5 to verse JHN 3:27,2
2025-01-16 12:08:25,90.36574074074075,added grade number 6 to verse JHN 3:27,2
2025-01-16 12:08:29,90.36574074074075,reflected on verse JHN 3:27,3
2025-01-16 12:08:31,90.39814814814815,added grade number 1 to verse JHN 3:28,2
2025-01-16 12:08:34,90.39814814814815,added grade number 2 to verse JHN 3:28,2
2025-01-16 12:08:37,90.37037037037038,added grade number 3 to verse JHN 3:28,2
2025-01-16 12:08:39,90.39120370370371,added grade number 4 to verse JHN 3:28,2
2025-01-16 12:08:41,90.4037037037037,added grade number 5 to verse JHN 3:28,2
2025-01-16 12:08:43,90.37962962962963,added grade number 6 to verse JHN 3:28,2
2025-01-16 12:08:48,90.37962962962963,reflected on verse JHN 3:28,3
2025-01-16 12:08:51,90.44907407407408,added grade number 1 to verse JHN 3:29,2
2025-01-16 12:08:53,90.44907407407408,added grade number 2 to verse JHN 3:29,2
2025-01-16 12:08:56,90.43055555555557,added grade number 3 to verse JHN 3:29,2
2025-01-16 12:09:00,90.46990740740742,added grade number 4 to verse JHN 3:29,2
2025-01-16 12:09:03,90.46574074074074,added grade number 5 to verse JHN 3:29,2
2025-01-16 12:09:05,90.46296296296298,added grade number 6 to verse JHN 3:29,2
2025-01-16 12:09:13,90.46296296296298,reflected on verse JHN 3:29,3
2025-01-16 12:09:14,90.44907407407408,added grade number 1 to verse JHN 3:30,2
2025-01-16 12:09:16,90.49074074074075,added grade number 2 to verse JHN 3:30,2
2025-01-16 12:09:18,90.41203703703704,added grade number 3 to verse JHN 3:30,2
2025-01-16 12:09:20,90.40740740740742,added grade number 4 to verse JHN 3:30,2
2025-01-16 12:09:22,90.40462962962964,added grade number 5 to verse JHN 3:30,2
2025-01-16 12:09:23,90.42592592592592,added grade number 6 to verse JHN 3:30,2
2025-01-16 12:09:29,90.42592592592592,reflected on verse JHN 3:30,3
2025-01-16 12:09:31,90.51388888888889,added grade number 1 to verse JHN 3:31,2
2025-01-16 12:09:32,90.48611111111111,added grade number 2 to verse JHN 3:31,2
2025-01-16 12:09:36,90.45833333333333,added grade number 3 to verse JHN 3:31,2
2025-01-16 12:09:38,90.47916666666667,added grade number 4 to verse JHN 3:31,2
2025-01-16 12:09:39,90.475,added grade number 5 to verse JHN 3:31,2
2025-01-16 12:09:42,90.46296296296296,added grade number 6 to verse JHN 3:31,2
2025-01-16 12:09:46,90.46296296296296,reflected on verse JHN 3:31,3
2025-01-16 12:09:49,90.375,added grade number 1 to verse JHN 3:32,2
2025-01-16 12:09:52,90.41666666666667,added grade number 2 to verse JHN 3:32,2
2025-01-16 12:09:54,90.43055555555556,added grade number 3 to verse JHN 3:32,2
2025-01-16 12:09:56,90.45138888888889,added grade number 4 to verse JHN 3:32,2
2025-01-16 12:09:58,90.45277777777778,added grade number 5 to verse JHN 3:32,2
2025-01-16 12:10:01,90.43981481481482,added grade number 6 to verse JHN 3:32,2
2025-01-16 12:10:11,90.43981481481482,reflected on verse JHN 3:32,3
2025-01-16 12:10:13,90.42592592592592,added grade number 1 to verse JHN 3:33,2
2025-01-16 12:10:15,90.42592592592592,added grade number 2 to verse JHN 3:33,2
2025-01-16 12:10:18,90.37962962962963,added grade number 3 to verse JHN 3:33,2
2025-01-16 12:10:19,90.42592592592592,added grade number 4 to verse JHN 3:33,2
2025-01-16 12:10:21,90.41481481481482,added grade number 5 to verse JHN 3:33,2
2025-01-16 12:10:23,90.40740740740742,added grade number 6 to verse JHN 3:33,2
2025-01-16 12:10:29,90.40740740740742,reflected on verse JHN 3:33,3
2025-01-16 12:10:36,90.53240740740742,added grade number 1 to verse JHN 3:34,2
2025-01-16 12:10:42,90.46296296296298,added grade number 2 to verse JHN 3:34,2
2025-01-16 12:10:46,90.48611111111113,added grade number 3 to verse JHN 3:34,2
2025-01-16 12:10:51,90.46296296296298,added grade number 4 to verse JHN 3:34,2
2025-01-16 12:10:55,90.43796296296297,added grade number 5 to verse JHN 3:34,2
2025-01-16 12:11:00,90.43055555555557,added grade number 6 to verse JHN 3:34,2
2025-01-16 12:11:06,90.43055555555557,reflected on verse JHN 3:34,3
2025-01-16 12:11:09,90.4212962962963,added grade number 1 to verse JHN 3:35,2
2025-01-16 12:11:11,90.4212962962963,added grade number 2 to verse JHN 3:35,2
2025-01-16 12:11:13,90.40277777777779,added grade number 3 to verse JHN 3:35,2
2025-01-16 12:11:16,90.42824074074075,added grade number 4 to verse JHN 3:35,2
2025-01-16 12:11:17,90.44351851851853,added grade number 5 to verse JHN 3:35,2
2025-01-16 12:11:19,90.43055555555557,added grade number 6 to verse JHN 3:35,2
2025-01-16 12:11:25,90.43055555555557,reflected on verse JHN 3:35,3
2025-01-16 12:11:28,90.35185185185186,added grade number 1 to verse JHN 3:36,2
2025-01-16 12:11:30,90.37962962962963,added grade number 2 to verse JHN 3:36,2
2025-01-16 12:11:32,90.3888888888889,added grade number 3 to verse JHN 3:36,2
2025-01-16 12:11:34,90.3587962962963,added grade number 4 to verse JHN 3:36,2
2025-01-16 12:11:35,90.37962962962963,added grade number 5 to verse JHN 3:36,2
2025-01-16 12:11:38,90.38425925925927,added grade number 6 to verse JHN 3:36,2
2025-01-16 12:11:46,90.38425925925927,reflected on verse JHN 3:36,3
2025-01-16 12:11:48,90.34722222222223,added grade number 1 to verse JHN 3:1,3
2025-01-16 12:11:50,90.31944444444444,added grade number 2 to verse JHN 3:1,3
2025-01-16 12:11:52,90.35648148148148,added grade number 3 to verse JHN 3:1,3
2025-01-16 12:11:55,90.375,added grade number 4 to verse JHN 3:1,3
2025-01-16 12:11:57,90.36944444444445,added grade number 5 to verse JHN 3:1,3
2025-01-16 12:11:59,90.37962962962963,added grade number 6 to verse JHN 3:1,3
2025-01-16 12:12:05,90.37962962962963,reflected on verse JHN 3:1,4
2025-01-16 12:12:08,90.32407407407408,added grade number 1 to verse JHN 3:2,3
2025-01-16 12:12:11,90.35185185185186,added grade number 2 to verse JHN 3:2,3
2025-01-16 12:12:13,90.3425925925926,added grade number 3 to verse JHN 3:2,3
2025-01-16 12:12:16,90.32407407407408,added grade number 4 to verse JHN 3:2,3
2025-01-16 12:12:18,90.31296296296297,added grade number 5 to verse JHN 3:2,3
2025-01-16 12:12:21,90.31481481481482,added grade number 6 to verse JHN 3:2,3
2025-01-16 12:12:30,90.31481481481482,reflected on verse JHN 3:2,4
2025-01-16 12:12:33,90.3425925925926,added grade number 1 to verse JHN 3:3,3
2025-01-16 12:12:35,90.37037037037038,added grade number 2 to verse JHN 3:3,3
2025-01-16 12:12:37,90.36111111111111,added grade number 3 to verse JHN 3:3,3
2025-01-16 12:12:39,90.35648148148148,added grade number 4 to verse JHN 3:3,3
2025-01-16 12:12:41,90.35370370370372,added grade number 5 to verse JHN 3:3,3
2025-01-16 12:12:45,90.375,added grade number 6 to verse JHN 3:3,3
2025-01-16 12:12:50,90.375,reflected on verse JHN 3:3,4
2025-01-16 12:12:54,90.4212962962963,added grade number 1 to verse JHN 3:4,3
2025-01-16 12:12:58,90.39351851851853,added grade number 2 to verse JHN 3:4,3
2025-01-16 12:13:01,90.40277777777777,added grade number 3 to verse JHN 3:4,3
2025-01-16 12:13:04,90.39351851851853,added grade number 4 to verse JHN 3:4,3
2025-01-16 12:13:06,90.39907407407408,added grade number 5 to verse JHN 3:4,3
2025-01-16 12:13:08,90.37962962962963,added grade number 6 to verse JHN 3:4,3
2025-01-16 12:13:14,90.37962962962963,reflected on verse JHN 3:4,4
2025-01-16 12:13:17,90.34722222222223,added grade number 1 to verse JHN 3:5,3
2025-01-16 12:13:19,90.44444444444444,added grade number 2 to verse JHN 3:5,3
2025-01-16 12:13:21,90.47685185185186,added grade number 3 to verse JHN 3:5,3
2025-01-16 12:13:23,90.47222222222223,added grade number 4 to verse JHN 3:5,3
2025-01-16 12:13:25,90.45833333333333,added grade number 5 to verse JHN 3:5,3
2025-01-16 12:13:27,90.47222222222223,added grade number 6 to verse JHN 3:5,3
2025-01-16 12:13:34,90.47222222222223,reflected on verse JHN 3:5,4
2025-01-16 12:13:37,90.48611111111111,added grade number 1 to verse JHN 3:6,3
2025-01-16 12:13:40,90.55555555555556,added grade number 2 to verse JHN 3:6,3
2025-01-16 12:13:44,90.5324074074074,added grade number 3 to verse JHN 3:6,3
2025-01-16 12:13:47,90.52083333333333,added grade number 4 to verse JHN 3:6,3
2025-01-16 12:13:50,90.50277777777778,added grade number 5 to verse JHN 3:6,3
2025-01-16 12:13:52,90.49074074074073,added grade number 6 to verse JHN 3:6,3
2025-01-16 12:14:03,90.49074074074073,reflected on verse JHN 3:6,4
2025-01-16 12:14:06,90.52314814814815,added grade number 1 to verse JHN 3:7,3
2025-01-16 12:14:07,90.55092592592592,added grade number 2 to verse JHN 3:7,3
2025-01-16 12:14:09,90.56018518518518,added grade number 3 to verse JHN 3:7,3
2025-01-16 12:14:11,90.51620370370371,added grade number 4 to verse JHN 3:7,3
2025-01-16 12:14:13,90.50648148148147,added grade number 5 to verse JHN 3:7,3
2025-01-16 12:14:16,90.5,added grade number 6 to verse JHN 3:7,3
2025-01-16 12:14:20,90.5,reflected on verse JHN 3:7,4
2025-01-16 12:14:24,90.37037037037038,added grade number 1 to verse JHN 3:8,3
2025-01-16 12:14:26,90.43981481481482,added grade number 2 to verse JHN 3:8,3
2025-01-16 12:14:28,90.49074074074073,added grade number 3 to verse JHN 3:8,3
2025-01-16 12:14:30,90.49537037037038,added grade number 4 to verse JHN 3:8,3
2025-01-16 12:14:32,90.48703703703704,added grade number 5 to verse JHN 3:8,3
2025-01-16 12:14:34,90.49074074074073,added grade number 6 to verse JHN 3:8,3
2025-01-16 12:14:40,90.49074074074073,reflected on verse JHN 3:8,4
2025-01-16 12:14:47,90.54629629629629,added grade number 1 to verse JHN 3:9,3
2025-01-16 12:14:56,90.47685185185185,added grade number 2 to verse JHN 3:9,3
2025-01-16 12:15:05,90.5,added grade number 3 to verse JHN 3:9,3
2025-01-16 12:15:13,90.51157407407408,added grade number 4 to verse JHN 3:9,3
2025-01-16 12:15:19,90.52962962962962,added grade number 5 to verse JHN 3:9,3
2025-01-16 12:15:28,90.5324074074074,added grade number 6 to verse JHN 3:9,3
2025-01-16 12:15:35,90.5324074074074,reflected on verse JHN 3:9,4
2025-01-16 12:15:37,90.56018518518518,added grade number 1 to verse JHN 3:10,3
2025-01-16 12:15:38,90.50462962962962,added grade number 2 to verse JHN 3:10,3
2025-01-16 12:15:40,90.45833333333333,added grade number 3 to verse JHN 3:10,3
2025-01-16 12:15:42,90.4699074074074,added grade number 4 to verse JHN 3:10,3
2025-01-16 12:15:44,90.48796296296297,added grade number 5 to verse JHN 3:10,3
2025-01-16 12:15:46,90.5,added grade number 6 to verse JHN 3:10,3
2025-01-16 12:15:55,90.5,reflected on verse JHN 3:10,4
2025-01-16 12:15:58,90.36574074074073,added grade number 1 to verse JHN 3:11,3
2025-01-16 12:16:00,90.4074074074074,added grade number 2 to verse JHN 3:11,3
2025-01-16 12:16:03,90.45833333333333,added grade number 3 to verse JHN 3:11,3
2025-01-16 12:16:06,90.45601851851852,added grade number 4 to verse JHN 3:11,3
2025-01-16 12:16:08,90.45462962962964,added grade number 5 to verse JHN 3:11,3
2025-01-16 12:16:11,90.47222222222223,added grade number 6 to verse JHN 3:11,3
2025-01-16 12:16:17,90.47222222222223,reflected on verse JHN 3:11,4
2025-01-16 12:16:19,90.40740740740742,added grade number 1 to verse JHN 3:12,3
2025-01-16 12:16:22,90.47685185185186,added grade number 2 to verse JHN 3:12,3
2025-01-16 12:16:26,90.47222222222223,added grade number 3 to verse JHN 3:12,3
2025-01-16 12:16:28,90.45601851851853,added grade number 4 to verse JHN 3:12,3
2025-01-16 12:16:31,90.4574074074074,added grade number 5 to verse JHN 3:12,3
2025-01-16 12:16:33,90.44907407407408,added grade number 6 to verse JHN 3:12,3
2025-01-16 12:16:39,90.44907407407408,reflected on verse JHN 3:12,4
2025-01-16 12:16:41,90.50925925925927,added grade number 1 to verse JHN 3:13,3
2025-01-16 12:16:43,90.50925925925927,added grade number 2 to verse JHN 3:13,3
2025-01-16 12:16:46,90.50925925925927,added grade number 3 to verse JHN 3:13,3
2025-01-16 12:16:48,90.50925925925927,added grade number 4 to verse JHN 3:13,3
2025-01-16 12:16:50,90.50925925925927,added grade number 5 to verse JHN 3:13,3
2025-01-16 12:16:52,90.50925925925927,added grade number 6 to verse JHN 3:13,3
2025-01-16 12:17:01,90.50925925925927,reflected on verse JHN 3:13,4
2025-01-16 12:17:03,90.56481481481482,added grade number 1 to verse JHN 3:14,3
2025-01-16 12:17:05,90.56481481481482,added grade number 2 to verse JHN 3:14,3
2025-01-16 12:17:08,90.5925925925926,added grade number 3 to verse JHN 3:14,3
2025-01-16 12:17:10,90.53703703703704,added grade number 4 to verse JHN 3:14,3
2025-01-16 12:17:13,90.55925925925926,added grade number 5 to verse JHN 3:14,3
2025-01-16 12:17:15,90.55092592592592,added grade number 6 to verse JHN 3:14,3
2025-01-16 12:17:20,90.55092592592592,reflected on verse JHN 3:14,4
2025-01-16 12:17:23,90.61111111111113,added grade number 1 to verse JHN 3:15,3
2025-01-16 12:17:25,90.58333333333334,added grade number 2 to verse JHN 3:15,3
2025-01-16 12:17:27,90.5925925925926,added grade number 3 to verse JHN 3:15,3
2025-01-16 12:17:29,90.59722222222223,added grade number 4 to verse JHN 3:15,3
2025-01-16 12:17:31,90.61666666666667,added grade number 5 to verse JHN 3:15,3
2025-01-16 12:17:36,90.62962962962963,added grade number 6 to verse JHN 3:15,3
2025-01-16 12:17:43,90.62962962962963,reflected on verse JHN 3:15,4
2025-01-16 12:17:46,90.6064814814815,added grade number 1 to verse JHN 3:16,3
2025-01-16 12:17:48,90.67592592592594,added grade number 2 to verse JHN 3:16,3
2025-01-16 12:17:50,90.65277777777779,added grade number 3 to verse JHN 3:16,3
2025-01-16 12:17:52,90.66203703703705,added grade number 4 to verse JHN 3:16,3
2025-01-16 12:17:55,90.67870370370372,added grade number 5 to verse JHN 3:16,3
2025-01-16 12:17:58,90.67592592592594,added grade number 6 to verse JHN 3:16,3
2025-01-16 12:18:04,90.67592592592594,reflected on verse JHN 3:16,4
2025-01-16 12:18:06,90.85185185185186,added grade number 1 to verse JHN 3:17,3
2025-01-16 12:18:09,90.82407407407408,added grade number 2 to verse JHN 3:17,3
2025-01-16 12:18:11,90.83333333333334,added grade number 3 to verse JHN 3:17,3
2025-01-16 12:18:12,90.80324074074075,added grade number 4 to verse JHN 3:17,3
2025-01-16 12:18:14,90.7740740740741,added grade number 5 to verse JHN 3:17,3
2025-01-16 12:18:16,90.77314814814817,added grade number 6 to verse JHN 3:17,3
2025-01-16 12:18:24,90.77314814814817,reflected on verse JHN 3:17,4
2025-01-16 12:18:27,90.86574074074075,added grade number 1 to verse JHN 3:18,3
2025-01-16 12:18:29,90.86574074074075,added grade number 2 to verse JHN 3:18,3
2025-01-16 12:18:32,90.83796296296298,added grade number 3 to verse JHN 3:18,3
2025-01-16 12:18:34,90.84490740740742,added grade number 4 to verse JHN 3:18,3
2025-01-16 12:18:37,90.82129629629631,added grade number 5 to verse JHN 3:18,3
2025-01-16 12:18:40,90.80555555555557,added grade number 6 to verse JHN 3:18,3
2025-01-16 12:18:46,90.80555555555557,reflected on verse JHN 3:18,4
2025-01-16 12:18:48,90.78240740740742,added grade number 1 to verse JHN 3:19,3
2025-01-16 12:18:50,90.75462962962963,added grade number 2 to verse JHN 3:19,3
2025-01-16 12:18:53,90.78240740740742,added grade number 3 to verse JHN 3:19,3
2025-01-16 12:18:56,90.76851851851853,added grade number 4 to verse JHN 3:19,3
2025-01-16 12:18:58,90.7712962962963,added grade number 5 to verse JHN 3:19,3
2025-01-16 12:19:00,90.7638888888889,added grade number 6 to verse JHN 3:19,3
2025-01-16 12:19:07,90.7638888888889,reflected on verse JHN 3:19,4
2025-01-16 12:19:10,90.78703703703704,added grade number 1 to verse JHN 3:20,3
2025-01-16 12:19:13,90.82870370370371,added grade number 2 to verse JHN 3:20,3
2025-01-16 12:19:15,90.81481481481482,added grade number 3 to verse JHN 3:20,3
2025-01-16 12:19:18,90.80787037037038,added grade number 4 to verse JHN 3:20,3
2025-01-16 12:19:20,90.8037037037037,added grade number 5 to verse JHN 3:20,3
2025-01-16 12:19:24,90.82407407407408,added grade number 6 to verse JHN 3:20,3
2025-01-16 12:19:31,90.82407407407408,reflected on verse JHN 3:20,4
2025-01-16 12:19:33,90.77777777777777,added grade number 1 to verse JHN 3:21,3
2025-01-16 12:19:36,90.72222222222223,added grade number 2 to verse JHN 3:21,3
2025-01-16 12:19:37,90.70370370370371,added grade number 3 to verse JHN 3:21,3
2025-01-16 12:19:39,90.69444444444444,added grade number 4 to verse JHN 3:21,3
2025-01-16 12:19:42,90.7,added grade number 5 to verse JHN 3:21,3
2025-01-16 12:19:44,90.70370370370371,added grade number 6 to verse JHN 3:21,3
2025-01-16 12:19:55,90.70370370370371,reflected on verse JHN 3:21,4
2025-01-16 12:19:57,90.72222222222223,added grade number 1 to verse JHN 3:22,3
2025-01-16 12:19:59,90.79166666666667,added grade number 2 to verse JHN 3:22,3
2025-01-16 12:20:02,90.76851851851853,added grade number 3 to verse JHN 3:22,3
2025-01-16 12:20:04,90.77777777777777,added grade number 4 to verse JHN 3:22,3
2025-01-16 12:20:07,90.75555555555556,added grade number 5 to verse JHN 3:22,3
2025-01-16 12:20:09,90.75925925925927,added grade number 6 to verse JHN 3:22,3
2025-01-16 12:20:14,90.75925925925927,reflected on verse JHN 3:22,4
2025-01-16 12:20:17,90.60185185185185,added grade number 1 to verse JHN 3:23,3
2025-01-16 12:20:19,90.56018518518518,added grade number 2 to verse JHN 3:23,3
2025-01-16 12:20:21,90.63888888888889,added grade number 3 to verse JHN 3:23,3
2025-01-16 12:20:23,90.60879629629629,added grade number 4 to verse JHN 3:23,3
2025-01-16 12:20:26,90.62962962962962,added grade number 5 to verse JHN 3:23,3
2025-01-16 12:20:28,90.6574074074074,added grade number 6 to verse JHN 3:23,3
2025-01-16 12:20:35,90.6574074074074,reflected on verse JHN 3:23,4
2025-01-16 12:20:37,90.47222222222223,added grade number 1 to verse JHN 3:24,3
2025-01-16 12:20:39,90.51388888888889,added grade number 2 to verse JHN 3:24,3
2025-01-16 12:20:41,90.5925925925926,added grade number 3 to verse JHN 3:24,3
2025-01-16 12:20:43,90.59722222222223,added grade number 4 to verse JHN 3:24,3
2025-01-16 12:20:44,90.6,added grade number 5 to verse JHN 3:24,3
2025-01-16 12:20:51,90.60185185185185,added grade number 6 to verse JHN 3:24,3
2025-01-16 12:20:57,90.60185185185185,reflected on verse JHN 3:24,4
2025-01-16 12:20:59,90.44907407407408,added grade number 1 to verse JHN 3:25,3
2025-01-16 12:21:01,90.44907407407408,added grade number 2 to verse JHN 3:25,3
2025-01-16 12:21:03,90.47685185185185,added grade number 3 to verse JHN 3:25,3
2025-01-16 12:21:04,90.49074074074073,added grade number 4 to verse JHN 3:25,3
2025-01-16 12:21:09,90.51018518518518,added grade number 5 to verse JHN 3:25,3
2025-01-16 12:21:11,90.5324074074074,added grade number 6 to verse JHN 3:25,3
2025-01-16 12:21:17,90.5324074074074,reflected on verse JHN 3:25,4
2025-01-16 12:21:19,90.5787037037037,added grade number 1 to verse JHN 3:26,3
2025-01-16 12:21:21,90.5787037037037,added grade number 2 to verse JHN 3:26,3
2025-01-16 12:21:24,90.56018518518518,added grade number 3 to verse JHN 3:26,3
2025-01-16 12:21:25,90.55092592592592,added grade number 4 to verse JHN 3:26,3
2025-01-16 12:21:27,90.55648148148147,added grade number 5 to verse JHN 3:26,3
2025-01-16 12:21:30,90.54166666666666,added grade number 6 to verse JHN 3:26,3
2025-01-16 12:21:36,90.54166666666666,reflected on verse JHN 3:26,4
2025-01-16 12:21:38,90.56481481481481,added grade number 1 to verse JHN 3:27,3
2025-01-16 12:21:39,90.56481481481481,added grade number 2 to verse JHN 3:27,3
2025-01-16 12:21:41,90.54629629629629,added grade number 3 to verse JHN 3:27,3
2025-01-16 12:21:43,90.58564814814814,added grade number 4 to verse JHN 3:27,3
2025-01-16 12:21:45,90.57037037037036,added grade number 5 to verse JHN 3:27,3
2025-01-16 12:21:47,90.56018518518518,added grade number 6 to verse JHN 3:27,3
2025-01-16 12:21:53,90.56018518518518,reflected on verse JHN 3:27,4
2025-01-16 12:21:55,90.63425925925925,added grade number 1 to verse JHN 3:28,3
2025-01-16 12:21:57,90.60648148148147,added grade number 2 to verse JHN 3:28,3
2025-01-16 12:21:59,90.61574074074073,added grade number 3 to verse JHN 3:28,3
2025-01-16 12:22:01,90.60648148148147,added grade number 4 to verse JHN 3:28,3
2025-01-16 12:22:03,90.57314814814815,added grade number 5 to verse JHN 3:28,3
2025-01-16 12:22:07,90.58333333333331,added grade number 6 to verse JHN 3:28,3
2025-01-16 12:22:12,90.58333333333331,reflected on verse JHN 3:28,4
2025-01-16 12:22:14,90.56944444444443,added grade number 1 to verse JHN 3:29,3
2025-01-16 12:22:16,90.52777777777777,added grade number 2 to verse JHN 3:29,3
2025-01-16 12:22:19,90.51388888888887,added grade number 3 to verse JHN 3:29,3
2025-01-16 12:22:23,90.49305555555554,added grade number 4 to verse JHN 3:29,3
2025-01-16 12:22:24,90.48055555555555,added grade number 5 to verse JHN 3:29,3
